url,alt,local_path,ocr_text
https://helloanou.wordpress.com/wp-content/uploads/2018/09/ac804658-dd1b-40de-81fc-631de0c2de29.jpg,ac804658-dd1b-40de-81fc-631de0c2de29,"{'path': 'anou_complete_data\\images\\img_1748129527_ac804658-dd1b-40de-81fc-631de0c2de29.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/09/dsc_0658.jpg,DSC_0658,"{'path': 'anou_complete_data\\images\\img_1748129528_dsc_0658.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/09/hasan-stahh2.jpg,Hasan Stahh2,"{'path': 'anou_complete_data\\images\\img_1748129529_hasan-stahh2.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/09/img_0828.jpg,IMG_0828,"{'path': 'anou_complete_data\\images\\img_1748129530_img_0828.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/09/img_2801.jpg,IMG_2801,"{'path': 'anou_complete_data\\images\\img_1748129531_img_2801.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/09/img_4041.jpg,IMG_4041,"{'path': 'anou_complete_data\\images\\img_1748129532_img_4041.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/09/screen-shot-2018-09-27-at-12-10-06-am.png,Screen Shot 2018-09-27 at 12.10.06 AM.png,"{'path': 'anou_complete_data\\images\\img_1748129533_screen-shot-2018-09-27-at-12-10-06-am.png', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2018/03/screenshot-2018-03-05-at-2-45-29-pm.png,Screenshot 2018-03-05 at 2.45.29 PM,"{'path': 'anou_complete_data\\images\\img_1748129534_screenshot-2018-03-05-at-2-45-29-pm.png', 'ocr_text': None}",
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/screenshot-2018-03-05-at-2-51-29-pm.png?w=378&h=487&ssl=1,A sabra farmer? Not quite.,,
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/screenshot-2018-03-05-at-2-55-05-pm.png?w=364&h=487&ssl=1,"Pulling threads, but will it work?",,
https://helloanou.wordpress.com/wp-content/uploads/2018/03/screenshot-2018-03-05-at-3-26-00-pm.png,Screenshot 2018-03-05 at 3.26.00 PM,"{'path': 'anou_complete_data\\images\\img_1748129537_screenshot-2018-03-05-at-3-26-00-pm.png', 'ocr_text': None}",
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo.jpg?w=371&h=495&ssl=1,bamboo,,
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo1.jpg?w=371&h=495&ssl=1,bamboo1,,
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo3.jpg?w=746&h=560&ssl=1,bamboo3,,
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/babmoo6.jpg?w=246&h=328&ssl=1,Batul of Coop Tiglmamin,,
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo5.jpg?w=246&h=328&ssl=1,Fatima of Coop Tithrite,,
https://i0.wp.com/helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo4.jpg?w=246&h=328&ssl=1,Aicha of Coop Nahda,,
https://helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo-tests.jpg?w=1024,Bamboo Tests,,
https://helloanou.wordpress.com/wp-content/uploads/2018/03/bamboo-8.jpg,bamboo 8,"{'path': 'anou_complete_data\\images\\img_1748129544_bamboo-8.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/07/img_1449.jpg,IMG_1449.JPG,"{'path': 'anou_complete_data\\images\\img_1748129545_img_1449.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/07/img_8128-2.jpg,IMG_8128 2.JPG,"{'path': 'anou_complete_data\\images\\img_1748129546_img_8128-2.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/07/img_8166.jpg,,"{'path': 'anou_complete_data\\images\\img_1748129547_img_8166.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/07/img_8167.jpg,,"{'path': 'anou_complete_data\\images\\img_1748129549_img_8167.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/07/screen-shot-2017-07-18-at-1-22-00-am.png,Screen Shot 2017-07-18 at 1.22.00 AM,"{'path': 'anou_complete_data\\images\\img_1748129551_screen-shot-2017-07-18-at-1-22-00-am.png', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/05/img_2904.jpg,IMG_2904.JPG,"{'path': 'anou_complete_data\\images\\img_1748129551_img_2904.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/05/img_1593.jpg,IMG_1593,"{'path': 'anou_complete_data\\images\\img_1748129553_img_1593.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/05/rabha.jpg,Rabha,"{'path': 'anou_complete_data\\images\\img_1748129554_rabha.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/05/imelghaus.jpg,imelghaus,"{'path': 'anou_complete_data\\images\\img_1748129555_imelghaus.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/05/kenza.jpg,Kenza,"{'path': 'anou_complete_data\\images\\img_1748129556_kenza.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/05/img_5861.jpg,IMG_5861,"{'path': 'anou_complete_data\\images\\img_1748129557_img_5861.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2017/03/screen-shot-2017-03-23-at-4-17-07-pm.png,Screen Shot 2017-03-23 at 4.17.07 PM,"{'path': 'anou_complete_data\\images\\img_1748129557_screen-shot-2017-03-23-at-4-17-07-pm.png', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/07/img_0828.jpg,IMG_0828.JPG,"{'path': 'anou_complete_data\\images\\img_1748129558_img_0828.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/07/2016-05-09-09-47-16-copy.jpg,Anou Artisans Morocco Fair Trade Rugs,"{'path': 'anou_complete_data\\images\\img_1748129560_2016-05-09-09-47-16-copy.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/2016-05-13-09-09-25.jpg,2016-05-13 09.09.25.jpg,"{'path': 'anou_complete_data\\images\\img_1748129562_2016-05-13-09-09-25.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/20160420_124649.jpg,20160420_124649,"{'path': 'anou_complete_data\\images\\img_1748129563_20160420_124649.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/2016-05-11-04-45-33.jpg,2016-05-11 04.45.33,"{'path': 'anou_complete_data\\images\\img_1748129564_2016-05-11-04-45-33.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/20160430_131332.jpg,20160430_131332,"{'path': 'anou_complete_data\\images\\img_1748129565_20160430_131332.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/2016-05-13-12-37-501.jpg,2016-05-13 12.37.50.jpg,"{'path': 'anou_complete_data\\images\\img_1748129566_2016-05-13-12-37-501.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/2.png,2,"{'path': 'anou_complete_data\\images\\img_1748129568_2.png', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/3.jpeg,3,"{'path': 'anou_complete_data\\images\\img_1748129569_3.jpeg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/4.jpeg,4,"{'path': 'anou_complete_data\\images\\img_1748129570_4.jpeg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/5.jpg,5,"{'path': 'anou_complete_data\\images\\img_1748129571_5.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/6.jpeg,6,"{'path': 'anou_complete_data\\images\\img_1748129572_6.jpeg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/05/nahda.jpg,Nahda.JPG,"{'path': 'anou_complete_data\\images\\img_1748129573_nahda.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/04/img_0026.jpg,IMG_0026,"{'path': 'anou_complete_data\\images\\img_1748129575_img_0026.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/03/2a.jpg,Timdokkals Beni Ourain Rug Morocco,"{'path': 'anou_complete_data\\images\\img_1748129576_2a.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/03/3a.jpg,3a,"{'path': 'anou_complete_data\\images\\img_1748129577_3a.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/03/7.jpg,Ait ,"{'path': 'anou_complete_data\\images\\img_1748129579_7.jpg', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2016/03/8.jpg?w=614,8,,
https://helloanou.wordpress.com/wp-content/uploads/2016/03/12.jpg?w=750,DHL Anou Morocco Shipping ,,
https://helloanou.wordpress.com/wp-content/uploads/2016/03/131.jpg?w=750,"Abdullah, DHL's amazing courier, picks up shipments from Anou's office. ",,
https://helloanou.wordpress.com/wp-content/uploads/2015/06/ocjwrowhstjmhbhz9tzsqo4yvyw27cxdphvdccisytu.jpeg?w=660,British Council Anou ,,
https://helloanou.wordpress.com/wp-content/uploads/2015/04/screen-shot-2015-04-21-at-23-17-17.png,Rabha on the stage at X-Maroc! ,"{'path': 'anou_complete_data\\images\\img_1748129584_screen-shot-2015-04-21-at-23-17-17.png', 'ocr_text': None}",
https://helloanou.wordpress.com/wp-content/uploads/2015/04/screen-shot-2015-04-21-at-23-18-18.png,""" Quote""","{'path': 'anou_complete_data\\images\\img_1748129585_screen-shot-2015-04-21-at-23-18-18.png', 'ocr_text': None}",
https://secure.gravatar.com/blavatar/f8cb30f285e9aee80b17813d33cb82415447b654f2007d7e7c603ed8a666388a?s=50&d=https%3A%2F%2Fs0.wp.com%2Fi%2Flogo%2Fwpcom-gray-white.png,,"{'path': 'anou_complete_data\\images\\img_1748129586_f8cb30f285e9aee80b17813d33cb82415447b654f2007d7e7c', 'ocr_text': None}",
https://secure.gravatar.com/blavatar/f8cb30f285e9aee80b17813d33cb82415447b654f2007d7e7c603ed8a666388a?s=50&d=https%3A%2F%2Fs0.wp.com%2Fi%2Flogo%2Fwpcom-gray-white.png,,"{'path': 'anou_complete_data\\images\\img_1748129586_f8cb30f285e9aee80b17813d33cb82415447b654f2007d7e7c', 'ocr_text': None}",
https://pixel.wp.com/g.gif?blog=56262206&v=wpcom&tz=-5&user_id=0&arch_home=1&subd=helloanou&host=helloanou.wordpress.com&ref=&rand=0.29444695638151874,,,
https://pixel.wp.com/b.gif?v=noscript,,,
